"Id";"timestamp";"deviceId";"address";"valueInt";"time_id"
2697915;2026-03-02 04:00:04.623;131108;81;40;3243121
2697859;2026-03-02 03:55:04.816;131109;81;35;3243116
2697475;2026-03-02 03:55:04.816;131109;81;35;3243116
2697091;2026-03-02 03:55:04.563;131108;81;38;3243116
2697443;2026-03-02 03:50:04.960;131109;81;34;3243111
2697827;2026-03-02 03:50:04.960;131109;81;34;3243111
2697060;2026-03-02 03:50:04.686;131108;81;38;3243111
2697411;2026-03-02 03:45:04.710;131109;81;37;3243106
2697795;2026-03-02 03:45:04.710;131109;81;37;3243106
2697029;2026-03-02 03:45:04.430;131108;81;39;3243106
2697379;2026-03-02 03:40:04.863;131109;81;36;3243101
2697763;2026-03-02 03:40:04.863;131109;81;36;3243101
2696998;2026-03-02 03:40:04.596;131108;81;38;3243101
2697329;2026-03-02 03:35:04.900;131109;81;35;3243096
2697713;2026-03-02 03:35:04.900;131109;81;35;3243096
2696957;2026-03-02 03:35:04.653;131108;81;39;3243096
2697315;2026-03-02 03:30:04.853;131109;81;35;3243091
2697699;2026-03-02 03:30:04.853;131109;81;35;3243091
2696936;2026-03-02 03:30:04.593;131108;81;38;3243091
2697667;2026-03-02 03:25:04.946;131109;81;39;3243086
2697283;2026-03-02 03:25:04.946;131109;81;39;3243086
2696905;2026-03-02 03:25:04.660;131108;81;38;3243086
2697251;2026-03-02 03:20:04.796;131109;81;38;3243081
2697635;2026-03-02 03:20:04.796;131109;81;38;3243081
2696874;2026-03-02 03:20:04.396;131108;81;38;3243081
2697603;2026-03-02 03:15:04.850;131109;81;38;3243076
2697219;2026-03-02 03:15:04.850;131109;81;38;3243076
2696843;2026-03-02 03:15:04.536;131108;81;39;3243076
2697187;2026-03-02 03:10:04.736;131109;81;39;3243071
2697571;2026-03-02 03:10:04.736;131109;81;39;3243071
2696812;2026-03-02 03:10:04.433;131108;81;39;3243071
2697155;2026-03-02 03:05:04.690;131109;81;37;3243066
2697539;2026-03-02 03:05:04.690;131109;81;37;3243066
2696781;2026-03-02 03:05:04.410;131108;81;37;3243066
2697123;2026-03-02 03:00:04.656;131109;81;40;3243061
2697507;2026-03-02 03:00:04.656;131109;81;40;3243061
2696750;2026-03-02 03:00:04.410;131108;81;38;3243061
2696694;2026-03-02 02:55:04.960;131109;81;36;3243056
2696310;2026-03-02 02:55:04.960;131109;81;36;3243056
2695926;2026-03-02 02:55:04.700;131108;81;38;3243056
2696278;2026-03-02 02:50:04.856;131109;81;40;3243051
2696662;2026-03-02 02:50:04.856;131109;81;40;3243051
2695895;2026-03-02 02:50:04.596;131108;81;39;3243051
2696630;2026-03-02 02:45:04.936;131109;81;38;3243046
2696246;2026-03-02 02:45:04.936;131109;81;38;3243046
2695864;2026-03-02 02:45:04.666;131108;81;39;3243046
2696214;2026-03-02 02:40:04.900;131109;81;38;3243041
2696598;2026-03-02 02:40:04.900;131109;81;38;3243041
2695833;2026-03-02 02:40:04.616;131108;81;38;3243041
2696548;2026-03-02 02:35:04.650;131109;81;38;3243036
2696164;2026-03-02 02:35:04.650;131109;81;38;3243036
2695792;2026-03-02 02:35:04.406;131108;81;38;3243036
2696150;2026-03-02 02:30:04.666;131109;81;36;3243031
2696534;2026-03-02 02:30:04.666;131109;81;36;3243031
2695771;2026-03-02 02:30:04.390;131108;81;39;3243031
2696118;2026-03-02 02:25:04.870;131109;81;34;3243026
2696502;2026-03-02 02:25:04.870;131109;81;34;3243026
2695740;2026-03-02 02:25:04.610;131108;81;38;3243026
2696086;2026-03-02 02:20:04.830;131109;81;36;3243021
2696470;2026-03-02 02:20:04.830;131109;81;36;3243021
2695709;2026-03-02 02:20:04.596;131108;81;38;3243021
2696054;2026-03-02 02:15:04.773;131109;81;37;3243016
2696438;2026-03-02 02:15:04.773;131109;81;37;3243016
2695678;2026-03-02 02:15:04.496;131108;81;38;3243016
2696022;2026-03-02 02:10:04.656;131109;81;36;3243011
2696406;2026-03-02 02:10:04.656;131109;81;36;3243011
2695647;2026-03-02 02:10:04.386;131108;81;38;3243011
2696374;2026-03-02 02:05:04.710;131109;81;35;3243006
2695990;2026-03-02 02:05:04.710;131109;81;35;3243006
2695616;2026-03-02 02:05:04.446;131108;81;39;3243006
2695958;2026-03-02 02:00:04.613;131109;81;34;3243001
2696342;2026-03-02 02:00:04.613;131109;81;34;3243001
2695585;2026-03-02 02:00:04.376;131108;81;40;3243001
2695529;2026-03-02 01:55:04.736;131109;81;37;3242996
2695145;2026-03-02 01:55:04.736;131109;81;37;3242996
2694761;2026-03-02 01:55:04.480;131108;81;38;3242996
2695113;2026-03-02 01:50:04.896;131109;81;36;3242991
2695497;2026-03-02 01:50:04.896;131109;81;36;3242991
2694730;2026-03-02 01:50:04.596;131108;81;38;3242991
2695081;2026-03-02 01:45:04.820;131109;81;35;3242986
2695465;2026-03-02 01:45:04.820;131109;81;35;3242986
2694699;2026-03-02 01:45:04.550;131108;81;38;3242986
2695049;2026-03-02 01:40:05.193;131109;81;34;3242981
2695433;2026-03-02 01:40:05.193;131109;81;34;3242981
2694668;2026-03-02 01:40:04.686;131108;81;38;3242981
2694999;2026-03-02 01:35:04.840;131109;81;37;3242976
2695383;2026-03-02 01:35:04.840;131109;81;37;3242976
2694627;2026-03-02 01:35:04.573;131108;81;38;3242976
2694985;2026-03-02 01:30:04.750;131109;81;37;3242971
2695369;2026-03-02 01:30:04.750;131109;81;37;3242971
2694606;2026-03-02 01:30:04.476;131108;81;39;3242971
2695337;2026-03-02 01:25:06.120;131109;81;36;3242966
2694953;2026-03-02 01:25:06.120;131109;81;36;3242966
2694575;2026-03-02 01:25:05.336;131108;81;39;3242966
2694921;2026-03-02 01:20:05.416;131109;81;38;3242961
2695305;2026-03-02 01:20:05.416;131109;81;38;3242961
2694544;2026-03-02 01:20:04.936;131108;81;38;3242961
2695273;2026-03-02 01:15:04.726;131109;81;37;3242956
2694889;2026-03-02 01:15:04.726;131109;81;37;3242956
2694513;2026-03-02 01:15:04.426;131108;81;39;3242956
2694857;2026-03-02 01:10:04.870;131109;81;39;3242951
2695241;2026-03-02 01:10:04.870;131109;81;39;3242951
2694482;2026-03-02 01:10:04.466;131108;81;39;3242951
2695209;2026-03-02 01:05:04.853;131109;81;38;3242946
2694825;2026-03-02 01:05:04.853;131109;81;38;3242946
2694451;2026-03-02 01:05:04.386;131108;81;39;3242946
2694793;2026-03-02 01:00:04.750;131109;81;39;3242941
2695177;2026-03-02 01:00:04.750;131109;81;39;3242941
2694420;2026-03-02 01:00:04.393;131108;81;39;3242941
2694364;2026-03-02 00:55:04.646;131109;81;37;3242936
2693980;2026-03-02 00:55:04.646;131109;81;37;3242936
2693596;2026-03-02 00:55:04.400;131108;81;39;3242936
2693948;2026-03-02 00:50:04.736;131109;81;37;3242931
2694332;2026-03-02 00:50:04.736;131109;81;37;3242931
2693565;2026-03-02 00:50:04.420;131108;81;38;3242931
2694300;2026-03-02 00:45:04.993;131109;81;38;3242926
2693916;2026-03-02 00:45:04.993;131109;81;38;3242926
2693534;2026-03-02 00:45:04.560;131108;81;39;3242926
2693884;2026-03-02 00:40:04.763;131109;81;38;3242921
2694268;2026-03-02 00:40:04.763;131109;81;38;3242921
2693503;2026-03-02 00:40:04.503;131108;81;38;3242921
2694218;2026-03-02 00:35:04.873;131109;81;36;3242916
2693834;2026-03-02 00:35:04.873;131109;81;36;3242916
2693462;2026-03-02 00:35:04.636;131108;81;39;3242916
2693820;2026-03-02 00:30:04.626;131109;81;38;3242911
2694204;2026-03-02 00:30:04.626;131109;81;38;3242911
2693441;2026-03-02 00:30:04.386;131108;81;39;3242911
2694172;2026-03-02 00:25:04.986;131109;81;38;3242906
2693788;2026-03-02 00:25:04.986;131109;81;38;3242906
2693410;2026-03-02 00:25:04.700;131108;81;39;3242906
2693756;2026-03-02 00:20:04.706;131109;81;36;3242901
2694140;2026-03-02 00:20:04.706;131109;81;36;3242901
2693379;2026-03-02 00:20:04.466;131108;81;39;3242901
2694108;2026-03-02 00:15:04.863;131109;81;37;3242896
2693724;2026-03-02 00:15:04.863;131109;81;37;3242896
2693348;2026-03-02 00:15:04.586;131108;81;37;3242896
2693692;2026-03-02 00:10:04.766;131109;81;35;3242891
2694076;2026-03-02 00:10:04.766;131109;81;35;3242891
2693317;2026-03-02 00:10:04.520;131108;81;38;3242891
2694044;2026-03-02 00:05:04.586;131109;81;37;3242886
2693660;2026-03-02 00:05:04.586;131109;81;37;3242886
2693286;2026-03-02 00:05:04.363;131108;81;39;3242886
2693628;2026-03-02 00:00:05.330;131109;81;38;3242881
2694012;2026-03-02 00:00:05.330;131109;81;38;3242881
2693255;2026-03-02 00:00:04.850;131108;81;39;3242881
2693199;2026-03-01 23:55:05.016;131109;81;37;3242876
2692815;2026-03-01 23:55:05.016;131109;81;37;3242876
2692431;2026-03-01 23:55:04.646;131108;81;39;3242876
2692783;2026-03-01 23:50:04.643;131109;81;36;3242871
2693167;2026-03-01 23:50:04.643;131109;81;36;3242871
2692400;2026-03-01 23:50:04.376;131108;81;39;3242871
2693135;2026-03-01 23:45:04.653;131109;81;37;3242866
2692751;2026-03-01 23:45:04.653;131109;81;37;3242866
2692369;2026-03-01 23:45:04.390;131108;81;39;3242866
2692719;2026-03-01 23:40:04.766;131109;81;37;3242861
2693103;2026-03-01 23:40:04.766;131109;81;37;3242861
2692338;2026-03-01 23:40:04.400;131108;81;38;3242861
2693053;2026-03-01 23:35:04.733;131109;81;37;3242856
2692669;2026-03-01 23:35:04.733;131109;81;37;3242856
2692297;2026-03-01 23:35:04.423;131108;81;38;3242856
2692655;2026-03-01 23:30:04.980;131109;81;37;3242851
2693039;2026-03-01 23:30:04.980;131109;81;37;3242851
2692276;2026-03-01 23:30:04.680;131108;81;38;3242851
2693007;2026-03-01 23:25:04.666;131109;81;36;3242846
2692623;2026-03-01 23:25:04.666;131109;81;36;3242846
2692245;2026-03-01 23:25:04.400;131108;81;39;3242846
2692591;2026-03-01 23:20:04.763;131109;81;35;3242841
2692975;2026-03-01 23:20:04.763;131109;81;35;3242841
2692214;2026-03-01 23:20:04.466;131108;81;39;3242841
2692943;2026-03-01 23:15:04.806;131109;81;35;3242836
2692559;2026-03-01 23:15:04.806;131109;81;35;3242836
2692183;2026-03-01 23:15:04.540;131108;81;39;3242836
2692527;2026-03-01 23:10:04.703;131109;81;37;3242831
2692911;2026-03-01 23:10:04.703;131109;81;37;3242831
2692152;2026-03-01 23:10:04.446;131108;81;39;3242831
2692495;2026-03-01 23:05:05.073;131109;81;36;3242826
2692879;2026-03-01 23:05:05.073;131109;81;36;3242826
2692121;2026-03-01 23:05:04.596;131108;81;39;3242826
2692463;2026-03-01 23:00:04.983;131109;81;35;3242821
2692847;2026-03-01 23:00:04.983;131109;81;35;3242821
2692090;2026-03-01 23:00:04.640;131108;81;39;3242821
2692034;2026-03-01 22:55:04.723;131109;81;38;3242816
2691650;2026-03-01 22:55:04.723;131109;81;38;3242816
2691266;2026-03-01 22:55:04.456;131108;81;39;3242816
2691618;2026-03-01 22:50:04.803;131109;81;38;3242811
2692002;2026-03-01 22:50:04.803;131109;81;38;3242811
2691235;2026-03-01 22:50:04.563;131108;81;39;3242811
2691970;2026-03-01 22:45:04.766;131109;81;39;3242806
2691586;2026-03-01 22:45:04.766;131109;81;39;3242806
2691204;2026-03-01 22:45:04.516;131108;81;39;3242806
2691554;2026-03-01 22:40:04.846;131109;81;38;3242801
2691938;2026-03-01 22:40:04.846;131109;81;38;3242801
2691173;2026-03-01 22:40:04.603;131108;81;39;3242801
2691888;2026-03-01 22:35:04.910;131109;81;38;3242796
2691504;2026-03-01 22:35:04.910;131109;81;38;3242796
2691132;2026-03-01 22:35:04.660;131108;81;38;3242796
2691490;2026-03-01 22:30:04.880;131109;81;38;3242791
2691874;2026-03-01 22:30:04.880;131109;81;38;3242791
2691111;2026-03-01 22:30:04.620;131108;81;39;3242791
2691458;2026-03-01 22:25:04.656;131109;81;38;3242786
2691842;2026-03-01 22:25:04.656;131109;81;38;3242786
2691080;2026-03-01 22:25:04.406;131108;81;39;3242786
2691426;2026-03-01 22:20:04.663;131109;81;40;3242781
2691810;2026-03-01 22:20:04.663;131109;81;40;3242781
2691049;2026-03-01 22:20:04.430;131108;81;39;3242781
2691394;2026-03-01 22:15:04.903;131109;81;38;3242776
2691778;2026-03-01 22:15:04.903;131109;81;38;3242776
2691018;2026-03-01 22:15:04.656;131108;81;39;3242776
2691362;2026-03-01 22:10:04.656;131109;81;39;3242771
2691746;2026-03-01 22:10:04.656;131109;81;39;3242771
2690987;2026-03-01 22:10:04.410;131108;81;38;3242771
2691330;2026-03-01 22:05:04.806;131109;81;37;3242766
2691714;2026-03-01 22:05:04.806;131109;81;37;3242766
2690956;2026-03-01 22:05:04.536;131108;81;39;3242766
2691298;2026-03-01 22:00:04.936;131109;81;38;3242761
2691682;2026-03-01 22:00:04.936;131109;81;38;3242761
2690925;2026-03-01 22:00:04.693;131108;81;38;3242761
2690894;2026-03-01 21:55:04.770;131109;81;38;3242756
2690485;2026-03-01 21:55:04.770;131109;81;38;3242756
2690101;2026-03-01 21:55:04.506;131108;81;39;3242756
2690453;2026-03-01 21:50:04.856;131109;81;38;3242751
2690837;2026-03-01 21:50:04.856;131109;81;38;3242751
2690070;2026-03-01 21:50:04.610;131108;81;39;3242751
2690421;2026-03-01 21:45:04.846;131109;81;40;3242746
2690805;2026-03-01 21:45:04.846;131109;81;40;3242746
2690039;2026-03-01 21:45:04.550;131108;81;38;3242746
2690389;2026-03-01 21:40:04.786;131109;81;38;3242741
2690773;2026-03-01 21:40:04.786;131109;81;38;3242741
2690008;2026-03-01 21:40:04.533;131108;81;39;3242741
2690339;2026-03-01 21:35:04.956;131109;81;39;3242736
2690723;2026-03-01 21:35:04.956;131109;81;39;3242736
2689967;2026-03-01 21:35:04.700;131108;81;39;3242736
2690325;2026-03-01 21:30:04.876;131109;81;38;3242731
2690709;2026-03-01 21:30:04.876;131109;81;38;3242731
2689946;2026-03-01 21:30:04.633;131108;81;36;3242731
2690293;2026-03-01 21:25:04.936;131109;81;38;3242726
2690677;2026-03-01 21:25:04.936;131109;81;38;3242726
2689915;2026-03-01 21:25:04.673;131108;81;35;3242726
2690261;2026-03-01 21:20:04.750;131109;81;39;3242721
2690645;2026-03-01 21:20:04.750;131109;81;39;3242721
2689884;2026-03-01 21:20:04.510;131108;81;38;3242721
2690229;2026-03-01 21:15:04.926;131109;81;35;3242716
2690613;2026-03-01 21:15:04.926;131109;81;35;3242716
2689853;2026-03-01 21:15:04.676;131108;81;37;3242716
2690197;2026-03-01 21:10:04.673;131109;81;38;3242711
2690581;2026-03-01 21:10:04.673;131109;81;38;3242711
2689822;2026-03-01 21:10:04.403;131108;81;36;3242711
2690165;2026-03-01 21:05:04.900;131109;81;38;3242706
2690549;2026-03-01 21:05:04.900;131109;81;38;3242706
2689791;2026-03-01 21:05:04.630;131108;81;35;3242706
2690133;2026-03-01 21:00:04.836;131109;81;38;3242701
2690517;2026-03-01 21:00:04.836;131109;81;38;3242701
2689760;2026-03-01 21:00:04.543;131108;81;36;3242701
2689704;2026-03-01 20:55:04.770;131109;81;38;3242696
2689320;2026-03-01 20:55:04.770;131109;81;38;3242696
2688936;2026-03-01 20:55:04.530;131108;81;37;3242696
2689288;2026-03-01 20:50:04.783;131109;81;39;3242691
2689672;2026-03-01 20:50:04.783;131109;81;39;3242691
2688905;2026-03-01 20:50:04.503;131108;81;36;3242691
2689256;2026-03-01 20:45:04.830;131109;81;39;3242686
2689640;2026-03-01 20:45:04.830;131109;81;39;3242686
2688874;2026-03-01 20:45:04.580;131108;81;35;3242686
2689224;2026-03-01 20:40:04.823;131109;81;38;3242681
2689608;2026-03-01 20:40:04.823;131109;81;38;3242681
2688843;2026-03-01 20:40:04.563;131108;81;35;3242681
2689192;2026-03-01 20:35:04.906;131109;81;38;3242676
2689558;2026-03-01 20:35:04.906;131109;81;38;3242676
2688802;2026-03-01 20:35:04.440;131108;81;37;3242676
2689160;2026-03-01 20:30:04.943;131109;81;39;3242671
2689544;2026-03-01 20:30:04.943;131109;81;39;3242671
2688781;2026-03-01 20:30:04.670;131108;81;36;3242671
2689128;2026-03-01 20:25:04.896;131109;81;37;3242666
2689512;2026-03-01 20:25:04.896;131109;81;37;3242666
2688750;2026-03-01 20:25:04.656;131108;81;35;3242666
2689096;2026-03-01 20:20:04.690;131109;81;38;3242661
2689480;2026-03-01 20:20:04.690;131109;81;38;3242661
2688719;2026-03-01 20:20:04.430;131108;81;37;3242661
2689064;2026-03-01 20:15:04.910;131109;81;39;3242656
2689448;2026-03-01 20:15:04.910;131109;81;39;3242656
2688688;2026-03-01 20:15:04.646;131108;81;37;3242656
2689032;2026-03-01 20:10:05.426;131109;81;38;3242651
2689416;2026-03-01 20:10:05.426;131109;81;38;3242651
2688657;2026-03-01 20:10:04.906;131108;81;36;3242651
2689384;2026-03-01 20:05:05.873;131109;81;38;3242646
2689000;2026-03-01 20:05:05.873;131109;81;38;3242646
2688626;2026-03-01 20:05:05.316;131108;81;35;3242646
2688968;2026-03-01 20:00:04.723;131109;81;39;3242641
2689352;2026-03-01 20:00:04.723;131109;81;39;3242641
2688595;2026-03-01 20:00:04.420;131108;81;37;3242641
2688564;2026-03-01 19:55:04.710;131109;81;38;3242636
2688155;2026-03-01 19:55:04.710;131109;81;38;3242636
2687771;2026-03-01 19:55:04.470;131108;81;37;3242636
2688123;2026-03-01 19:50:04.826;131109;81;38;3242631
2688507;2026-03-01 19:50:04.826;131109;81;38;3242631
2687740;2026-03-01 19:50:04.583;131108;81;36;3242631
2688091;2026-03-01 19:45:04.783;131109;81;38;3242626
2688475;2026-03-01 19:45:04.783;131109;81;38;3242626
2687709;2026-03-01 19:45:04.496;131108;81;35;3242626
2688059;2026-03-01 19:40:04.620;131109;81;38;3242621
2688443;2026-03-01 19:40:04.620;131109;81;38;3242621
2687678;2026-03-01 19:40:04.380;131108;81;37;3242621
2688009;2026-03-01 19:35:04.700;131109;81;37;3242616
2688393;2026-03-01 19:35:04.700;131109;81;37;3242616
2687637;2026-03-01 19:35:04.446;131108;81;37;3242616
2687995;2026-03-01 19:30:04.956;131109;81;38;3242611
2688379;2026-03-01 19:30:04.956;131109;81;38;3242611
2687616;2026-03-01 19:30:04.556;131108;81;36;3242611
2688347;2026-03-01 19:25:04.720;131109;81;38;3242606
2687963;2026-03-01 19:25:04.720;131109;81;38;3242606
2687585;2026-03-01 19:25:04.473;131108;81;35;3242606
2687931;2026-03-01 19:20:04.866;131109;81;39;3242601
2688315;2026-03-01 19:20:04.866;131109;81;39;3242601
2687554;2026-03-01 19:20:04.620;131108;81;37;3242601
2688283;2026-03-01 19:15:04.820;131109;81;39;3242596
2687899;2026-03-01 19:15:04.820;131109;81;39;3242596
2687523;2026-03-01 19:15:04.586;131108;81;36;3242596
2687867;2026-03-01 19:10:04.943;131109;81;39;3242591
2688251;2026-03-01 19:10:04.943;131109;81;39;3242591
2687492;2026-03-01 19:10:04.700;131108;81;35;3242591
2687835;2026-03-01 19:05:05.020;131109;81;38;3242586
2688219;2026-03-01 19:05:05.020;131109;81;38;3242586
2687461;2026-03-01 19:05:04.770;131108;81;36;3242586
2687803;2026-03-01 19:00:04.830;131109;81;38;3242581
2688187;2026-03-01 19:00:04.830;131109;81;38;3242581
2687430;2026-03-01 19:00:04.593;131108;81;36;3242581
2687374;2026-03-01 18:55:04.816;131109;81;39;3242576
2686990;2026-03-01 18:55:04.816;131109;81;39;3242576
2686606;2026-03-01 18:55:04.523;131108;81;35;3242576
2686958;2026-03-01 18:50:04.733;131109;81;40;3242571
2687342;2026-03-01 18:50:04.733;131109;81;40;3242571
2686575;2026-03-01 18:50:04.476;131108;81;37;3242571
2687310;2026-03-01 18:45:04.700;131109;81;37;3242566
2686926;2026-03-01 18:45:04.700;131109;81;37;3242566
2686544;2026-03-01 18:45:04.456;131108;81;36;3242566
2686894;2026-03-01 18:40:04.736;131109;81;38;3242561
2687278;2026-03-01 18:40:04.736;131109;81;38;3242561
2686513;2026-03-01 18:40:04.473;131108;81;35;3242561
2687228;2026-03-01 18:35:04.873;131109;81;38;3242556
2686844;2026-03-01 18:35:04.873;131109;81;38;3242556
2686472;2026-03-01 18:35:04.623;131108;81;37;3242556
2686830;2026-03-01 18:30:04.866;131109;81;38;3242551
2687214;2026-03-01 18:30:04.866;131109;81;38;3242551
2686451;2026-03-01 18:30:04.623;131108;81;40;3242551
2686798;2026-03-01 18:25:04.880;131109;81;38;3242546
2687182;2026-03-01 18:25:04.880;131109;81;38;3242546
2686420;2026-03-01 18:25:04.626;131108;81;40;3242546
2686766;2026-03-01 18:20:04.863;131109;81;38;3242541
2687150;2026-03-01 18:20:04.863;131109;81;38;3242541
2686389;2026-03-01 18:20:04.586;131108;81;39;3242541
2686734;2026-03-01 18:15:04.800;131109;81;38;3242536
2687118;2026-03-01 18:15:04.800;131109;81;38;3242536
2686358;2026-03-01 18:15:04.556;131108;81;40;3242536
2686702;2026-03-01 18:10:04.656;131109;81;38;3242531
2687086;2026-03-01 18:10:04.656;131109;81;38;3242531
2686327;2026-03-01 18:10:04.403;131108;81;39;3242531
2687054;2026-03-01 18:05:04.843;131109;81;38;3242526
2686670;2026-03-01 18:05:04.843;131109;81;38;3242526
2686296;2026-03-01 18:05:04.596;131108;81;40;3242526
2686638;2026-03-01 18:00:04.640;131109;81;38;3242521
2687022;2026-03-01 18:00:04.640;131109;81;38;3242521
2686265;2026-03-01 18:00:04.380;131108;81;40;3242521
2686209;2026-03-01 17:55:04.636;131109;81;36;3242516
2685825;2026-03-01 17:55:04.636;131109;81;36;3242516
2685441;2026-03-01 17:55:04.393;131108;81;39;3242516
2685793;2026-03-01 17:50:04.690;131109;81;38;3242511
2686177;2026-03-01 17:50:04.690;131109;81;38;3242511
2685410;2026-03-01 17:50:04.456;131108;81;40;3242511
2685761;2026-03-01 17:45:04.910;131109;81;39;3242506
2686145;2026-03-01 17:45:04.910;131109;81;39;3242506
2685379;2026-03-01 17:45:04.660;131108;81;39;3242506
2685729;2026-03-01 17:40:04.640;131109;81;39;3242501
2686113;2026-03-01 17:40:04.640;131109;81;39;3242501
2685348;2026-03-01 17:40:04.403;131108;81;40;3242501
2685679;2026-03-01 17:35:04.956;131109;81;39;3242496
2686063;2026-03-01 17:35:04.956;131109;81;39;3242496
2685309;2026-03-01 17:35:04.583;131108;81;40;3242496
2685665;2026-03-01 17:30:04.793;131109;81;39;3242491
2686049;2026-03-01 17:30:04.793;131109;81;39;3242491
2685286;2026-03-01 17:30:04.556;131108;81;39;3242491
2686017;2026-03-01 17:25:04.783;131109;81;39;3242486
2685633;2026-03-01 17:25:04.783;131109;81;39;3242486
2685255;2026-03-01 17:25:04.550;131108;81;40;3242486
2685601;2026-03-01 17:20:04.790;131109;81;39;3242481
2685985;2026-03-01 17:20:04.790;131109;81;39;3242481
2685224;2026-03-01 17:20:04.553;131108;81;39;3242481
2685955;2026-03-01 17:15:04.716;131109;81;39;3242476
2685571;2026-03-01 17:15:04.716;131109;81;39;3242476
2685191;2026-03-01 17:15:04.443;131108;81;39;3242476
2685537;2026-03-01 17:10:04.626;131109;81;38;3242471
2685921;2026-03-01 17:10:04.626;131109;81;38;3242471
2685162;2026-03-01 17:10:04.366;131108;81;40;3242471
2685889;2026-03-01 17:05:04.770;131109;81;37;3242466
2685505;2026-03-01 17:05:04.770;131109;81;37;3242466
2685131;2026-03-01 17:05:04.526;131108;81;39;3242466
2685473;2026-03-01 17:00:04.903;131109;81;39;3242461
2685857;2026-03-01 17:00:04.903;131109;81;39;3242461
2685100;2026-03-01 17:00:04.640;131108;81;40;3242461
2685044;2026-03-01 16:55:04.856;131109;81;39;3242456
2684660;2026-03-01 16:55:04.856;131109;81;39;3242456
2684276;2026-03-01 16:55:04.613;131108;81;40;3242456
2684628;2026-03-01 16:50:04.680;131109;81;39;3242451
2685012;2026-03-01 16:50:04.680;131109;81;39;3242451
2684245;2026-03-01 16:50:04.433;131108;81;40;3242451
2684980;2026-03-01 16:45:04.833;131109;81;39;3242446
2684596;2026-03-01 16:45:04.833;131109;81;39;3242446
2684214;2026-03-01 16:45:04.573;131108;81;40;3242446
2684564;2026-03-01 16:40:04.800;131109;81;39;3242441
2684948;2026-03-01 16:40:04.800;131109;81;39;3242441
2684183;2026-03-01 16:40:04.556;131108;81;40;3242441
2684898;2026-03-01 16:35:04.883;131109;81;39;3242436
2684514;2026-03-01 16:35:04.883;131109;81;39;3242436
2684142;2026-03-01 16:35:04.613;131108;81;40;3242436
2684500;2026-03-01 16:30:04.920;131109;81;39;3242431
2684884;2026-03-01 16:30:04.920;131109;81;39;3242431
2684121;2026-03-01 16:30:04.666;131108;81;39;3242431
2684852;2026-03-01 16:25:04.843;131109;81;39;3242426
2684468;2026-03-01 16:25:04.843;131109;81;39;3242426
2684090;2026-03-01 16:25:04.606;131108;81;41;3242426
2684436;2026-03-01 16:20:04.670;131109;81;38;3242421
2684820;2026-03-01 16:20:04.670;131109;81;38;3242421
2684059;2026-03-01 16:20:04.436;131108;81;39;3242421
2684788;2026-03-01 16:15:04.736;131109;81;38;3242416
2684404;2026-03-01 16:15:04.736;131109;81;38;3242416
2684028;2026-03-01 16:15:04.496;131108;81;40;3242416
2684372;2026-03-01 16:10:04.893;131109;81;39;3242411
2684756;2026-03-01 16:10:04.893;131109;81;39;3242411
2683997;2026-03-01 16:10:04.626;131108;81;39;3242411
2684724;2026-03-01 16:05:04.830;131109;81;39;3242406
2684340;2026-03-01 16:05:04.830;131109;81;39;3242406
2683966;2026-03-01 16:05:04.586;131108;81;39;3242406
2684308;2026-03-01 16:00:04.706;131109;81;39;3242401
2684692;2026-03-01 16:00:04.706;131109;81;39;3242401
2683935;2026-03-01 16:00:04.460;131108;81;40;3242401
2683879;2026-03-01 15:55:04.846;131109;81;39;3242396
2683495;2026-03-01 15:55:04.846;131109;81;39;3242396
2683111;2026-03-01 15:55:04.590;131108;81;40;3242396
2683463;2026-03-01 15:50:04.850;131109;81;40;3242391
2683847;2026-03-01 15:50:04.850;131109;81;40;3242391
2683080;2026-03-01 15:50:04.613;131108;81;38;3242391
2683815;2026-03-01 15:45:04.753;131109;81;39;3242386
2683431;2026-03-01 15:45:04.753;131109;81;39;3242386
2683049;2026-03-01 15:45:04.513;131108;81;38;3242386
2683399;2026-03-01 15:40:04.806;131109;81;39;3242381
2683783;2026-03-01 15:40:04.806;131109;81;39;3242381
2683018;2026-03-01 15:40:04.543;131108;81;39;3242381
2683733;2026-03-01 15:35:04.620;131109;81;39;3242376
2683349;2026-03-01 15:35:04.620;131109;81;39;3242376
2682977;2026-03-01 15:35:04.376;131108;81;40;3242376
2683335;2026-03-01 15:30:04.766;131109;81;38;3242371
2683719;2026-03-01 15:30:04.766;131109;81;38;3242371
2682956;2026-03-01 15:30:04.530;131108;81;39;3242371
2683687;2026-03-01 15:25:04.790;131109;81;38;3242366
2683303;2026-03-01 15:25:04.790;131109;81;38;3242366
2682925;2026-03-01 15:25:04.526;131108;81;40;3242366
2683271;2026-03-01 15:20:04.666;131109;81;39;3242361
2683655;2026-03-01 15:20:04.666;131109;81;39;3242361
2682894;2026-03-01 15:20:04.410;131108;81;40;3242361
2683623;2026-03-01 15:15:04.643;131109;81;39;3242356
2683239;2026-03-01 15:15:04.643;131109;81;39;3242356
2682863;2026-03-01 15:15:04.376;131108;81;40;3242356
2683207;2026-03-01 15:10:04.836;131109;81;39;3242351
2683591;2026-03-01 15:10:04.836;131109;81;39;3242351
2682832;2026-03-01 15:10:04.600;131108;81;39;3242351
2683175;2026-03-01 15:05:04.906;131109;81;39;3242346
2683559;2026-03-01 15:05:04.906;131109;81;39;3242346
